Key,Id,English(en),Russian(ru)
RELIC_MOMENTUM_WHIP_NAME,56850149007363,Momentum Whip,Кнут импульса
RELIC_PHANTOM_BOOTS_DESC,50954773716992,Gain {0} increased speed for {1} second after dashing,Даёт {0} к скорости на {1} секунду после рывка
RELIC_PHANTOM_BOOTS_NAME,56850153201664,Phantom Boots,Призрачные сапоги
RELIC_SKELETON_KEY_DESC,50954773716993,Locked chests now have {0} chance to open for free.,Запертые сундуки теперь с шансом {0} открываются бесплатно.
RELIC_SKELETON_KEY_NAME,56850153201665,Skeleton Key,Отмычка
RELIC_SOUL_LANTERN_DESC,50954773716994,Every {0} XP orbs collected explodes for {1} {2} damage,"Каждые {0} собранных сфер опыта взрываются, нанося {1} {2} урона"
RELIC_SOUL_LANTERN_NAME,56850153201666,Soul Lantern,Фонарь душ
RELIC_STORMCALLER_DESC,50954773716995,"Each {1} enemies hit with basic attack, strikes lightning dealing {0} {2} damage","За каждые {1} врагов, поражённых основной атакой, бьёт молния, нанося {0} {2} урона"
RELIC_STORMCALLER_NAME,56850157395968,Stormcaller,Призыватель бури
RELIC_UNSTABLE_BATTERY_DESC,50954777911296,"While Overcharge is active, abilities deal {0} more damage","Пока перегрузка активна, способности наносят на {0} больше урона"
RELIC_UNSTABLE_BATTERY_NAME,56850157395969,Unstable Battery,Нестабильная батарея
RELIC_VAMPIRE_CREST_DESC,50954777911297,Restores {0} of maximum life per {1} kills,Восстанавливает {0} максимального здоровья за {1} убийств
RELIC_VAMPIRE_CREST_NAME,56850157395970,Vampire Crest,Герб вампира
RESOURCE_CHAOS_SHARD_AMOUNT_FORMAT,56849977040897,{amount:plural:{} Chaos Shard|{} Chaos Shards},{amount:plural:{} Осколок Хаоса|{} Осколка Хаоса|{} Осколков Хаоса}
RESOURCE_CHAOS_SHARD_DESC,50954656276480,"The currency of power. Kept on death.
Earned from gaining Chaos Level, capturing Rifts and completing Achievements.","Валюта силы. Сохраняется при смерти.
Получается за повышение Уровня хаоса, захват Разломов и выполнение Достижений."
RESOURCE_CHAOS_SHARD_NAME,56849977040896,Chaos Shard,Осколок Хаоса
RUNESTONE_ABILITY_CAST_SPEED_DESC,51255329153025,{0} Ability Cast Speed,{0} к скорости каста способностей
RUNESTONE_ALL_DAMAGE_DESC,51255329153026,{0} All Damage,{0} ко всему урону
RUNESTONE_ATTACK_SPEED_DESC,51255329153027,{0} Attack Speed,{0} к скорости атаки
RUNESTONE_CRITICAL_DAMAGE_DESC,51255329153028,{0} Critical Damage,{0} к критическому урону
RUNESTONE_DASH_DISTANCE_DESC,51255329153029,{0} Dash Distance,{0} к дальности рывка
RUNESTONE_DESC,51255329153024,{0} XP Collect Range,{0} к радиусу сбора опыта
RUNESTONE_EXPERIENCE_GAIN_DESC,51255329153030,{0} Experience Gain,{0} к получению опыта
RUNESTONE_MAX_LIFE_DESC,51255329153031,{0} Maximum Life,{0} к максимальному здоровью
RUNESTONE_MOVE_SPEED_DESC,51255329153032,{0} Move Speed,{0} к скорости передвижения
RUNESTONE_NAME,56850203533312,Runestone,Рунный камень
RUNESTONE_PROJECTILE_COUNT_DESC,51255329153033,{0} Projectile Count,{0} к числу снарядов
SHADE_ESSENCE_DESC,4644822378864640,Collect this essence to summon The Shade. Shade allows you to morph your abilities into more powerful versions.,"Соберите эту эссенцию, чтобы призвать Тень. Тень позволяет превращать ваши способности в более мощные версии."
SHADE_ESSENCE_NAME,4645029837529088,Shade Essence,Эссенция Тени
SHRINE_OF_POWER_SHORT_NAME,1100278676840448,Shrine,Святилище
STATUS_EFFECT_BLEED_DESC,50954819854336,"Deals {0} damage every {1}s per stack
Reduces enemy damage by {2} per stack ({6} total)

Max {3} stacks. Lasts [{4}s].","Наносит {0} урона каждые {1}с за стак
Снижает урон врага на {2} за стак ({6} всего)

Макс. {3} стаков. Длится [{4}с]."
STATUS_EFFECT_BLEED_NAME,56850207727616,Bleed,Кровотечение
STATUS_EFFECT_BLIGHT_DESC,50954819854337,"Each stack increases damage taken by +{0} ({4} total)
At max stacks, dying enemy spreads +1 stack to others in {2}m.

Max {1} stacks. Lasts {3}s.","Каждый стак увеличивает получаемый урон на +{0} ({4} всего)
При макс. стаках умирающий враг распространяет +1 стак на других в радиусе {2}м.

Макс. {1} стаков. Длится {3}с."
STATUS_EFFECT_BLIGHT_NAME,56850211921920,Blight,Порча
STATUS_EFFECT_BURN_DESC,50954824048640,"Deals {0} damage every {1}s per stack

Max {2} stacks. Lasts {3}s.","Наносит {0} урона каждые {1}с за стак

Макс. {2} стаков. Длится {3}с."
STATUS_EFFECT_BURN_NAME,56850211921921,Burn,Горение
STATUS_EFFECT_CHILL_DESC,50954824048641,"Slows movement and attack speed by {0}. At {1} stacks, the enemy is frozen, unable to move.",Замедляет передвижение и скорость атаки на {0}. При {1} стаках враг замораживается и не может двигаться.
STATUS_EFFECT_CHILL_NAME,56850216116224,Chill,Охлаждение
STATUS_EFFECT_CONDUCTIVE_DESC,50954824048642,"Killing enemies drops charges. 
Pick up the charge to get increases Critical Damage by {1} for {2} seconds","Убийство врагов роняет заряды. 
Подберите заряд, чтобы увеличить критический урон на {1} на {2} секунд"
STATUS_EFFECT_CONDUCTIVE_NAME,56850216116225,Conductive,Проводимость
STATUS_EFFECT_DEATH_CURSE_DESC,50954824048643,"Applies a death curse on enemy, making him explode for {0} damage upon his death in {1}m area.","Накладывает проклятие смерти на врага, заставляя его при гибели взорваться, нанося {0} урона в области {1}м."
STATUS_EFFECT_DEATH_CURSE_NAME,56850220310528,Death Curse,Проклятие смерти
STATUS_EFFECT_FROZEN_DESC,50954828242944,Frozen prevents enemy from moving for {0} seconds.,Заморозка не даёт врагу двигаться {0} секунд.
STATUS_EFFECT_FROZEN_NAME,56850220310529,Frozen,Заморозка
STATUS_EFFECT_SLOW_MOVEMENT_NAME,56849716994048,Slow Movement,Замедление
STATUS_EFFECT_STUN_DESC,50954828242945,"A stunned enemy cannot move or act for {0} seconds.

Max 1 stack.","Оглушённый враг не может двигаться или действовать {0} секунд.

Макс. 1 стак."
STATUS_EFFECT_STUN_NAME,56850224504832,Stun,Оглушение
STAT_DAMAGE_NAME,10758912991232,Damage,Урон
STAT_PROJECTILE_SPEED_NAME,10767611977728,Projectile speed,Скорость снаряда
TALISMAN_GENERATED_NAME_FORMAT,56850379694083,Talisman of {powerName},Талисман: {powerName}
THE_COLLAPSE_NAME,763669389500416,The Collapse,Коллапс
TREASURE_REWARD_EXTRACTOR_DESC,51255475953672,Worker mining yield,Добыча рабочего при добыче
TREASURE_REWARD_EXTRACTOR_NAME,56850375499776,Extractor,Извлекатель
TREASURE_REWARD_GATHERER_DESC,51255475953671,Worker mining speed,Скорость добычи рабочего
TREASURE_REWARD_GATHERER_NAME,56850371305481,Gatherer,Сборщик
